time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,moving,grade_smooth,torque
366,273,79,150,1121.0,146.0,43.596897,1.456722,2.9,true,0.0,33
367,272,79,150,1124.0,146.0,43.59687,1.456724,3.0,true,0.0,33
368,272,79,150,1127.0,146.0,43.596844,1.456726,3.0,true,0.0,33
369,271,79,150,1130.0,146.0,43.596817,1.456728,3.0,true,0.0,33
370,270,79,149,1133.0,146.0,43.596794,1.45673,3.0,true,0.0,33
371,270,79,149,1135.5,146.0,43.596767,1.456733,2.9,true,0.0,33
372,270,79,149,1138.0,146.0,43.59674,1.456735,2.8,true,0.0,33
373,270,79,148,1141.0,146.0,43.596718,1.456737,2.8,true,0.0,33
374,270,79,148,1144.0,146.0,43.59669,1.456737,2.8,true,0.0,33
375,269,79,148,1147.5,146.0,43.596664,1.456737,2.9,true,0.0,33
376,269,79,148,1151.0,146.0,43.596634,1.456737,3.1,true,0.0,33
377,269,79,148,1154.0,146.0,43.596603,1.456736,3.2,true,0.0,33
378,269,79,149,1157.0,146.0,43.596577,1.456736,3.2,true,0.0,33
379,269,79,149,1160.5,146.0,43.596546,1.456736,3.3,true,0.0,33
380,269,79,149,1164.0,146.0,43.59652,1.456736,3.3,true,0.0,33
381,268,79,149,1167.0,146.0,43.59649,1.456735,3.2,true,0.0,32
382,268,80,149,1170.0,146.0,43.596462,1.456734,3.2,true,0.0,32
383,268,79,149,1173.0,146.0,43.596436,1.456733,3.2,true,0.0,32
384,269,79,149,1176.0,146.0,43.596405,1.456731,3.1,true,0.0,33
385,269,79,149,1179.0,146.0,43.59638,1.45673,3.0,true,0.0,33
386,269,79,149,1182.0,146.0,43.596348,1.456729,3.0,true,0.0,33
387,269,79,149,1185.5,146.0,43.596317,1.456728,3.1,true,0.0,33
388,270,79,149,1189.0,146.0,43.59629,1.456728,3.2,true,0.0,33
389,270,79,149,1192.0,146.0,43.596264,1.456727,3.2,true,0.0,33
390,270,79,149,1195.0,146.0,43.596233,1.456728,3.2,true,0.0,33
391,270,79,150,1198.0,146.0,43.596207,1.456728,3.2,true,0.0,33
392,270,79,150,1201.0,146.0,43.596176,1.456727,3.1,true,0.0,33
393,270,79,150,1204.5,146.0,43.59615,1.456727,3.1,true,0.0,33
394,270,79,151,1208.0,146.0,43.59612,1.456727,3.2,true,0.0,33
395,270,79,151,1211.0,146.0,43.596092,1.456726,3.2,true,0.0,33
396,270,79,152,1214.0,146.0,43.59606,1.456725,3.2,true,0.0,33
397,270,79,152,1217.0,146.0,43.596035,1.456724,3.2,true,0.0,33
398,270,79,152,1220.0,146.0,43.596004,1.456723,3.1,true,0.0,33
399,270,79,152,1223.5,146.0,43.595978,1.456722,3.1,true,0.0,33
400,270,79,152,1227.0,146.0,43.595947,1.456721,3.2,true,0.0,33
401,270,79,152,1230.0,146.0,43.59592,1.456719,3.2,true,0.0,33
402,270,80,151,1233.0,146.0,43.59589,1.456717,3.2,true,0.0,32
403,270,80,151,1236.5,146.0,43.595863,1.456714,3.3,true,0.0,32
404,270,80,151,1240.0,146.0,43.595833,1.456711,3.3,true,0.0,32
405,270,79,151,1243.0,146.0,43.595802,1.456708,3.2,true,0.0,33
406,270,79,151,1246.0,146.0,43.595776,1.456706,3.2,true,0.0,33
407,270,79,151,1249.5,146.0,43.59575,1.456704,3.3,true,0.0,33
408,270,79,151,1253.0,146.0,43.59572,1.456705,3.3,true,0.0,33
409,270,79,151,1256.0,146.0,43.59569,1.456705,3.2,true,0.0,33
410,270,79,151,1259.0,146.0,43.59566,1.456707,3.2,true,0.0,33
411,270,79,151,1262.0,146.0,43.595634,1.456708,3.2,true,0.0,33
412,271,79,151,1265.0,146.0,43.595608,1.456711,3.1,true,0.0,33
413,271,79,152,1268.0,146.0,43.59558,1.456713,3.0,true,0.0,33
414,271,79,152,1271.0,146.0,43.595554,1.456718,3.0,true,0.0,33
415,271,79,152,1273.5,146.0,43.595528,1.456723,2.9,true,0.0,33
416,271,79,152,1276.0,146.0,43.595505,1.456729,2.8,true,0.0,33
417,270,79,152,1279.0,146.0,43.595478,1.456736,2.8,true,0.0,33
418,270,79,152,1282.0,146.0,43.59545,1.45674,2.8,true,0.0,33
419,270,79,152,1285.0,146.0,43.595425,1.456745,2.8,true,0.0,33
420,270,79,152,1288.0,146.0,43.595398,1.456746,2.9,true,0.0,33
421,270,79,152,1291.5,146.0,43.59537,1.456747,3.1,true,0.0,33
422,270,79,152,1295.0,146.0,43.595345,1.456747,3.2,true,0.0,33
423,269,79,151,1298.0,146.0,43.595314,1.456746,3.2,true,0.0,33
424,268,79,151,1301.0,146.0,43.595287,1.456743,3.2,true,0.0,32
425,268,79,150,1304.5,146.0,43.595257,1.45674,3.3,true,0.0,32
426,268,79,150,1308.0,146.0,43.595226,1.456736,3.3,true,0.0,32
427,268,79,150,1311.0,146.0,43.5952,1.456732,3.2,true,0.0,32
428,268,80,151,1314.0,146.0,43.59517,1.456727,3.2,true,0.0,32
429,268,80,151,1317.5,146.0,43.59514,1.456723,3.3,true,0.0,32
430,269,80,151,1321.0,146.0,43.59511,1.45672,3.3,true,0.0,32
431,269,80,151,1324.0,146.0,43.59508,1.456717,3.2,true,0.0,32
432,270,80,151,1327.0,146.0,43.595055,1.456716,3.2,true,0.0,32
433,270,80,151,1330.0,146.0,43.595024,1.456716,3.2,true,0.0,32
434,270,80,150,1333.0,146.0,43.594997,1.456717,3.1,true,0.0,32
435,270,80,150,1336.0,146.0,43.59497,1.456719,3.0,true,0.0,32
436,270,80,150,1339.0,146.0,43.594944,1.456722,3.0,true,0.0,32
437,270,79,150,1342.0,146.0,43.594917,1.456726,3.0,true,0.0,33
438,270,79,149,1345.0,146.0,43.59489,1.456733,3.0,true,0.0,33
439,270,79,149,1348.0,146.0,43.594864,1.45674,3.0,true,0.0,33
440,270,79,149,1351.0,146.0,43.594837,1.45675,3.0,true,0.0,33
441,270,79,149,1354.0,146.0,43.594814,1.456759,3.0,true,0.0,33
442,270,79,150,1357.0,146.0,43.594788,1.456771,3.0,true,0.0,33
443,269,79,150,1360.0,146.0,43.594765,1.456782,3.0,true,0.0,33
444,269,79,150,1363.0,146.0,43.594734,1.456797,3.0,true,0.0,33
445,269,79,150,1366.5,146.0,43.59471,1.456813,3.1,true,0.0,33
446,269,79,150,1370.0,146.0,43.594685,1.456828,3.2,true,0.0,33
447,269,79,150,1373.0,146.0,43.594658,1.456843,3.2,true,0.0,33
448,269,79,150,1376.0,146.0,43.59463,1.456857,3.2,true,0.0,33
449,269,79,150,1379.0,146.0,43.594604,1.456871,3.2,true,0.0,33
450,269,79,150,1382.0,146.0,43.59458,1.456887,3.1,true,0.0,33
451,269,79,150,1384.5,146.0,43.59456,1.456902,2.9,true,0.0,33
452,269,79,150,1387.0,146.0,43.59454,1.456917,2.8,true,0.0,33
453,269,79,150,1389.0,146.0,43.594517,1.456933,2.6,true,0.0,33
454,269,80,150,1391.0,146.0,43.594498,1.456948,2.4,true,0.0,32
455,268,79,150,1394.0,146.0,43.59448,1.456962,2.4,true,0.0,32
456,268,79,150,1397.0,146.0,43.59446,1.456979,2.5,true,0.0,32
457,268,79,150,1399.5,146.0,43.59444,1.456996,2.5,true,0.0,32
458,268,79,150,1402.0,146.0,43.59442,1.457014,2.6,true,0.0,32
459,267,80,150,1405.0,146.0,43.594402,1.457033,2.8,true,0.0,32
460,267,80,150,1408.0,146.0,43.59438,1.457051,2.8,true,0.0,32
461,266,80,150,1410.5,146.0,43.59436,1.45707,2.7,true,0.0,32
462,266,81,151,1413.0,146.0,43.594337,1.457088,2.7,true,0.0,31
463,265,81,151,1416.5,146.0,43.594315,1.457106,2.9,true,0.0,31
464,265,81,151,1420.0,146.0,43.594288,1.457124,3.0,true,0.0,31
465,264,80,151,1423.0,146.0,43.594265,1.457143,3.0,true,0.0,32
466,264,80,151,1426.0,146.0,43.594242,1.457162,3.1,true,0.0,32
467,264,80,151,1429.0,146.0,43.594215,1.457181,3.2,true,0.0,32
468,264,80,151,1432.0,146.0,43.594193,1.457203,3.1,true,0.0,32
469,264,80,151,1435.5,146.0,43.59417,1.457225,3.1,true,0.0,32
470,264,80,152,1439.0,146.0,43.594143,1.457249,3.2,true,0.0,32
471,264,80,152,1442.0,146.0,43.59412,1.457273,3.2,true,0.0,32
472,264,80,152,1445.0,146.0,43.594097,1.457297,3.2,true,0.0,32
473,264,80,152,1448.0,146.0,43.594074,1.45732,3.2,true,8.7,32
474,264,80,153,1451.0,146.0,43.594055,1.45734,3.1,true,9.1,32
475,263,79,153,1453.5,147.0,43.594036,1.45736,2.9,true,9.5,32
476,263,79,153,1456.0,147.0,43.594017,1.457377,2.8,true,10.0,32
477,263,79,153,1458.5,147.0,43.593998,1.457394,2.7,true,0.0,32
478,263,79,154,1461.0,147.0,43.59398,1.457411,2.6,true,0.0,32
479,262,79,154,1464.0,147.0,43.593956,1.457428,2.6,true,0.0,32
480,262,79,154,1467.0,147.0,43.593933,1.457447,2.7,true,0.0,32
481,262,79,154,1470.0,147.0,43.59391,1.457466,2.8,true,0.0,32
482,262,79,154,1473.0,147.0,43.593887,1.457487,2.9,true,0.0,32
483,261,78,154,1476.0,147.0,43.593864,1.457508,3.0,true,0.0,32
484,261,77,154,1479.0,147.0,43.59384,1.457526,3.0,true,0.0,32
485,259,76,154,1482.0,147.0,43.59382,1.457544,3.0,true,0.0,33
486,258,76,153,1485.0,147.0,43.59379,1.457561,3.0,true,0.0,32
487,258,76,153,1489.0,147.0,43.59376,1.457578,3.2,true,0.0,32
488,258,76,153,1493.0,147.0,43.593735,1.457598,3.4,true,0.0,32
489,258,76,153,1496.0,147.0,43.593708,1.457618,3.4,true,0.0,32
490,258,76,153,1499.0,147.0,43.593685,1.457642,3.4,true,0.0,32
491,258,77,153,1502.0,147.0,43.593662,1.457665,3.4,true,0.0,32
492,258,79,152,1505.0,147.0,43.59364,1.45769,3.2,true,0.0,31
493,261,79,151,1508.0,147.0,43.59362,1.457715,3.0,true,0.0,32
494,264,79,151,1511.0,147.0,43.593597,1.457741,3.0,true,0.0,32
495,265,79,151,1514.5,147.0,43.59358,1.457767,3.1,true,0.0,32
496,266,80,151,1518.0,147.0,43.593555,1.457794,3.2,true,0.0,32
497,266,80,151,1521.0,147.0,43.593536,1.457821,3.2,true,0.0,32
498,266,80,152,1524.0,147.0,43.593513,1.457847,3.2,true,0.0,32
499,266,80,152,1527.5,147.0,43.59349,1.457873,3.3,true,0.0,32
500,266,80,152,1531.0,147.0,43.593468,1.457898,3.3,true,0.0,32
501,266,80,152,1534.0,147.0,43.593445,1.457923,3.2,true,0.0,32
502,267,80,152,1537.0,147.0,43.593426,1.457947,3.2,true,0.0,32
503,267,80,153,1540.0,147.0,43.593403,1.457971,3.2,true,0.0,32
504,267,80,153,1543.0,147.0,43.59338,1.457995,3.1,true,0.0,32
505,268,80,153,1546.0,147.0,43.593357,1.458019,3.0,true,0.0,32
506,269,80,153,1549.0,147.0,43.593338,1.458044,3.0,true,0.0,32
507,269,80,153,1552.0,147.0,43.593315,1.458068,3.0,true,0.0,32
508,269,80,153,1555.0,147.0,43.593296,1.458091,3.0,true,0.0,32
509,269,80,153,1558.0,147.0,43.593273,1.458113,3.0,true,0.0,32
510,269,80,153,1561.0,147.0,43.59325,1.458135,3.0,true,0.0,32
511,269,80,152,1564.5,147.0,43.593227,1.458157,3.1,true,0.0,32
512,269,80,152,1568.0,147.0,43.593204,1.458179,3.2,true,0.0,32
513,269,80,151,1571.0,147.0,43.59318,1.458201,3.2,true,0.0,32
514,269,80,152,1574.0,147.0,43.59316,1.458222,3.2,true,0.0,32
515,269,80,152,1577.0,147.0,43.593136,1.458244,3.2,true,0.0,32
516,269,80,152,1580.0,147.0,43.59311,1.458266,3.1,true,0.0,32
517,269,80,152,1583.5,147.0,43.593086,1.458289,3.1,true,0.0,32
518,269,80,152,1587.0,147.0,43.593063,1.458312,3.2,true,0.0,32
519,269,80,152,1590.5,147.0,43.59304,1.458335,3.3,true,0.0,32
520,269,80,152,1594.0,147.0,43.593014,1.458359,3.4,true,0.0,32
521,269,80,152,1597.0,147.0,43.59299,1.458382,3.4,true,0.0,32
522,269,80,152,1600.0,147.0,43.592968,1.458407,3.3,true,0.0,32
523,269,80,151,1603.5,147.0,43.592945,1.458431,3.3,true,0.0,32
524,269,80,151,1607.0,147.0,43.592922,1.458457,3.3,true,0.0,32
525,269,80,151,1610.0,147.0,43.5929,1.458483,3.2,true,0.0,32
526,269,80,151,1613.0,147.0,43.592873,1.458509,3.2,true,0.0,32
527,269,80,151,1616.5,147.0,43.59285,1.458534,3.3,true,0.0,32
528,270,80,151,1620.0,147.0,43.592827,1.45856,3.3,true,0.0,32
529,270,80,150,1623.5,147.0,43.5928,1.458586,3.3,true,-7.4,32
530,270,80,150,1627.0,147.0,43.592777,1.45861,3.4,true,-7.7,32
531,270,80,151,1630.0,146.0,43.592754,1.458635,3.4,true,-8.0,32
532,271,80,151,1633.0,146.0,43.59273,1.45866,3.3,true,-8.3,32
533,271,80,151,1636.0,146.0,43.59271,1.458684,3.2,true,0.0,32
534,271,80,150,1639.0,146.0,43.59269,1.458708,3.1,true,0.0,32
535,271,80,150,1642.0,146.0,43.59267,1.458732,3.0,true,0.0,32
536,272,80,150,1645.0,146.0,43.592648,1.458753,3.0,true,0.0,32
537,272,80,150,1648.0,146.0,43.592625,1.458775,3.0,true,0.0,32
538,273,80,149,1651.0,146.0,43.592606,1.458796,3.0,true,0.0,33
539,272,80,150,1654.0,146.0,43.592583,1.458816,3.0,true,0.0,32
540,272,80,150,1657.0,146.0,43.59256,1.458837,3.0,true,0.0,32
541,271,79,150,1660.5,146.0,43.592537,1.458858,3.1,true,0.0,33
542,270,79,151,1664.0,146.0,43.59251,1.458881,3.2,true,0.0,33
543,270,79,151,1667.0,146.0,43.592487,1.458903,3.2,true,0.0,33
544,270,79,152,1670.0,146.0,43.592464,1.458927,3.2,true,0.0,33
545,269,79,152,1673.5,146.0,43.59244,1.458951,3.3,true,0.0,33
546,269,79,152,1677.0,146.0,43.59242,1.458975,3.3,true,0.0,33
547,269,79,152,1680.0,146.0,43.592392,1.459,3.2,true,0.0,33
548,269,79,151,1683.0,146.0,43.592373,1.459024,3.2,true,0.0,33
549,269,79,151,1686.0,146.0,43.59235,1.459048,3.2,true,0.0,33
550,269,79,151,1689.0,146.0,43.592327,1.459071,3.1,true,0.0,33
551,269,79,151,1692.5,146.0,43.592304,1.459094,3.1,true,0.0,33
552,270,79,151,1696.0,146.0,43.59228,1.459117,3.2,true,0.0,33
553,270,79,152,1699.0,146.0,43.59226,1.459139,3.2,true,0.0,33
554,270,79,152,1702.0,146.0,43.59223,1.459161,3.2,true,0.0,33
555,270,79,152,1705.5,146.0,43.59221,1.459183,3.3,true,0.0,33
556,270,79,152,1709.0,146.0,43.592182,1.459204,3.3,true,0.0,33
557,270,79,152,1712.0,146.0,43.59216,1.459225,3.2,true,0.0,33
558,270,80,153,1715.0,146.0,43.592133,1.459244,3.2,true,0.0,32
559,270,79,153,1718.5,146.0,43.592106,1.459262,3.3,true,0.0,33
560,271,79,152,1722.0,146.0,43.592075,1.459278,3.3,true,0.0,33
561,271,79,152,1725.5,146.0,43.59205,1.459294,3.3,true,0.0,33
562,272,79,152,1729.0,146.0,43.59202,1.45931,3.4,true,0.0,33
563,272,79,152,1732.5,146.0,43.59199,1.459325,3.5,true,0.0,33
564,272,79,152,1736.0,146.0,43.59196,1.459339,3.5,true,0.0,33
565,272,79,152,1739.5,146.0,43.59193,1.459353,3.5,true,0.0,33
566,273,79,152,1743.0,146.0,43.5919,1.459366,3.5,true,0.0,33
567,273,79,152,1746.5,146.0,43.59187,1.459379,3.5,true,0.0,33
568,273,80,152,1750.0,146.0,43.59184,1.459391,3.5,true,0.0,33
569,273,80,151,1753.5,146.0,43.59181,1.459403,3.5,true,-7.1,33
570,274,80,151,1757.0,146.0,43.591778,1.459414,3.5,true,-7.1,33
571,274,80,151,1760.5,145.0,43.591747,1.459425,3.5,true,-7.1,33
572,275,80,151,1764.0,145.0,43.591717,1.459437,3.5,true,-7.1,33
573,275,80,151,1767.5,145.0,43.591686,1.459448,3.5,true,0.0,33
574,275,80,151,1771.0,145.0,43.59166,1.459461,3.5,true,0.0,33
575,275,80,151,1774.0,145.0,43.591633,1.459475,3.4,true,0.0,33
576,276,80,152,1777.0,145.0,43.591606,1.459491,3.3,true,0.0,33
577,276,79,152,1780.5,145.0,43.59158,1.459507,3.3,true,0.0,33
578,276,79,152,1784.0,145.0,43.591553,1.459526,3.3,true,0.0,33
579,276,79,152,1787.0,145.0,43.591526,1.459546,3.2,true,0.0,33
580,276,79,152,1790.0,145.0,43.591503,1.459571,3.2,true,0.0,33
581,276,79,152,1793.5,145.0,43.59148,1.459596,3.3,true,0.0,33
582,276,79,151,1797.0,145.0,43.591457,1.459622,3.3,true,0.0,33
583,276,79,151,1800.0,145.0,43.59144,1.459649,3.2,true,0.0,33
584,277,80,151,1803.0,145.0,43.591415,1.459677,3.2,true,0.0,33
585,277,80,151,1806.5,145.0,43.591393,1.459705,3.3,true,0.0,33
586,277,80,151,1810.0,145.0,43.591373,1.459735,3.3,true,0.0,33
587,277,80,151,1813.0,145.0,43.59135,1.459764,3.2,true,0.0,33
588,278,80,151,1816.0,145.0,43.59133,1.459794,3.2,true,0.0,33
589,278,80,151,1819.5,145.0,43.59131,1.459824,3.3,true,0.0,33
590,279,80,151,1823.0,145.0,43.59129,1.459854,3.3,true,0.0,33
591,279,80,151,1826.5,145.0,43.59127,1.459884,3.3,true,0.0,33
592,280,80,151,1830.0,145.0,43.59125,1.459915,3.4,true,0.0,33
593,280,80,151,1833.0,145.0,43.591232,1.459945,3.4,true,0.0,33
594,280,80,151,1836.0,145.0,43.591217,1.459974,3.3,true,0.0,33
595,280,79,152,1839.0,145.0,43.5912,1.460004,3.2,true,0.0,34
596,281,79,152,1842.0,145.0,43.591183,1.460031,3.1,true,0.0,34
597,280,79,152,1845.0,145.0,43.591164,1.460059,3.0,true,0.0,34
598,280,78,152,1848.0,145.0,43.59114,1.460085,3.0,true,0.0,34
599,279,78,152,1851.0,145.0,43.59112,1.46011,3.0,true,0.0,34
600,279,79,152,1854.0,145.0,43.5911,1.460135,3.0,true,0.0,34
601,279,78,151,1857.5,145.0,43.591076,1.460159,3.1,true,0.0,34
602,279,78,152,1861.0,145.0,43.591053,1.460182,3.2,true,0.0,34
603,278,79,152,1864.0,145.0,43.59103,1.460205,3.2,true,0.0,34
604,278,79,153,1867.0,145.0,43.591003,1.460227,3.2,true,0.0,34
605,277,80,153,1870.5,145.0,43.59098,1.460249,3.3,true,0.0,33
606,277,80,153,1874.0,145.0,43.590958,1.46027,3.3,true,0.0,33
607,277,80,153,1877.0,145.0,43.590935,1.460291,3.2,true,0.0,33
608,277,80,153,1880.0,145.0,43.590908,1.460312,3.2,true,7.7,33
609,276,80,153,1883.5,145.0,43.59088,1.460332,3.3,true,7.7,33
610,276,80,153,1887.0,146.0,43.590855,1.460349,3.3,true,7.7,33
611,282,80,153,1890.0,146.0,43.59083,1.460367,3.2,true,8.0,34
612,289,80,153,1893.0,146.0,43.590805,1.460382,3.2,true,0.0,34
613,289,80,153,1896.0,146.0,43.59078,1.460398,3.2,true,0.0,34
614,289,80,153,1899.0,146.0,43.590755,1.46041,3.1,true,0.0,34
615,289,80,153,1902.0,146.0,43.59073,1.460422,3.0,true,0.0,34
616,289,80,153,1905.0,146.0,43.590702,1.460433,3.0,true,0.0,34
617,295,80,153,1908.0,146.0,43.590675,1.460444,3.0,true,0.0,35
618,302,80,153,1911.0,146.0,43.59065,1.460455,3.0,true,0.0,36
619,301,80,153,1914.5,146.0,43.59062,1.460465,3.1,true,0.0,36
620,301,80,153,1918.0,146.0,43.59059,1.460476,3.2,true,0.0,36
621,301,79,152,1921.0,146.0,43.590565,1.460487,3.2,true,0.0,36
622,301,79,152,1924.0,146.0,43.590534,1.460497,3.2,true,0.0,36
623,301,79,152,1927.5,146.0,43.590508,1.460507,3.3,true,7.4,36
624,301,80,152,1931.0,146.0,43.59048,1.460516,3.3,true,7.1,36
625,300,80,152,1934.5,147.0,43.59045,1.460525,3.3,true,7.4,36
626,300,80,152,1938.0,147.0,43.59042,1.460531,3.4,true,7.7,36
627,300,80,152,1941.0,147.0,43.59039,1.460538,3.4,true,0.0,36
628,300,80,153,1944.0,147.0,43.590363,1.460544,3.3,true,0.0,36
629,300,80,153,1947.0,147.0,43.590336,1.460549,3.2,true,0.0,36
630,300,80,153,1950.0,147.0,43.59031,1.460554,3.1,true,0.0,36
631,300,80,154,1953.0,147.0,43.59028,1.460559,3.0,true,0.0,36
632,301,80,155,1956.0,147.0,43.590252,1.460564,3.0,true,0.0,36
633,300,80,155,1959.5,147.0,43.59022,1.460569,3.1,true,0.0,36
634,300,80,155,1963.0,147.0,43.590195,1.460574,3.2,true,0.0,36
635,299,80,156,1966.0,147.0,43.590164,1.46058,3.2,true,0.0,36
636,299,80,156,1969.0,147.0,43.590137,1.460586,3.2,true,0.0,36
637,292,80,156,1972.0,147.0,43.59011,1.460592,3.2,true,0.0,35
638,286,80,156,1975.0,147.0,43.59008,1.460601,3.1,true,0.0,34
639,285,80,156,1978.5,147.0,43.590054,1.460609,3.1,true,0.0,34
640,285,80,156,1982.0,147.0,43.590023,1.460619,3.2,true,0.0,34
641,278,80,156,1985.5,147.0,43.589993,1.460629,3.3,true,0.0,33
642,272,80,156,1989.0,147.0,43.589966,1.460638,3.4,true,0.0,32
643,272,80,156,1992.0,147.0,43.589935,1.460647,3.4,true,0.0,32
644,272,80,155,1995.0,147.0,43.58991,1.460656,3.3,true,0.0,32
645,271,79,155,1998.5,147.0,43.58988,1.460665,3.3,true,0.0,33
646,271,79,153,2002.0,147.0,43.58985,1.460673,3.3,true,0.0,33
647,271,79,152,2005.0,147.0,43.589825,1.460682,3.2,true,0.0,33
648,272,79,152,2008.0,147.0,43.589794,1.46069,3.2,true,0.0,33
649,272,80,151,2011.5,147.0,43.589767,1.460698,3.3,true,0.0,32
650,272,80,151,2015.0,147.0,43.58974,1.460705,3.3,true,0.0,32
651,272,80,151,2018.0,147.0,43.58971,1.460713,3.2,true,0.0,32
652,272,80,151,2021.0,147.0,43.58968,1.460716,3.2,true,0.0,32
653,273,80,151,2024.5,147.0,43.58965,1.460719,3.3,true,0.0,33
654,274,80,151,2028.0,147.0,43.58962,1.460719,3.3,true,0.0,33
655,274,80,152,2031.5,147.0,43.58959,1.46072,3.3,true,0.0,33
656,275,81,152,2035.0,147.0,43.589558,1.460721,3.4,true,0.0,32
657,275,80,151,2038.0,147.0,43.589527,1.460723,3.4,true,0.0,33
658,276,80,151,2041.0,147.0,43.5895,1.460726,3.3,true,0.0,33
659,276,80,151,2044.5,147.0,43.58947,1.460729,3.3,true,0.0,33
660,276,80,151,2048.0,147.0,43.58944,1.460734,3.3,true,0.0,33
661,276,80,152,2051.5,147.0,43.589413,1.460738,3.3,true,0.0,33
662,277,80,152,2055.0,147.0,43.589382,1.460743,3.4,true,0.0,33
663,277,80,153,2058.5,147.0,43.58935,1.460749,3.5,true,0.0,33
664,277,80,153,2062.0,147.0,43.58932,1.460753,3.5,true,0.0,33
665,277,80,154,2065.0,147.0,43.58929,1.460759,3.4,true,0.0,33
666,277,80,154,2068.0,147.0,43.58926,1.460762,3.3,true,0.0,33
667,277,80,155,2071.0,147.0,43.589233,1.460766,3.2,true,0.0,33
668,277,80,155,2074.0,147.0,43.589203,1.460771,3.1,true,0.0,33
669,277,80,155,2077.0,147.0,43.589176,1.460776,3.0,true,0.0,33
670,277,80,154,2080.0,147.0,43.58915,1.460778,3.0,true,0.0,33
671,277,80,154,2083.5,147.0,43.589123,1.460781,3.1,true,0.0,33
672,278,80,154,2087.0,147.0,43.589092,1.460784,3.2,true,0.0,33
673,277,80,154,2090.0,147.0,43.589066,1.460786,3.2,true,0.0,33
674,277,80,153,2093.0,147.0,43.589035,1.46079,3.2,true,0.0,33
675,277,80,153,2096.5,147.0,43.589005,1.460793,3.3,true,0.0,33
676,277,80,152,2100.0,147.0,43.588978,1.460798,3.3,true,0.0,33
677,276,80,152,2103.0,147.0,43.588947,1.460802,3.2,true,0.0,33
678,276,80,152,2106.0,147.0,43.58892,1.460807,3.2,true,0.0,33
679,276,80,152,2109.0,147.0,43.588894,1.460812,3.2,true,0.0,33
680,276,80,152,2112.0,147.0,43.588867,1.460816,3.1,true,0.0,33
681,276,80,152,2115.0,147.0,43.58884,1.46082,3.0,true,0.0,33
682,276,80,152,2118.0,147.0,43.588814,1.460823,3.0,true,0.0,33
683,276,80,152,2121.0,147.0,43.588787,1.460827,3.0,true,0.0,33
684,276,80,152,2124.0,147.0,43.58876,1.460831,3.0,true,0.0,33
685,276,80,153,2127.0,147.0,43.588734,1.460835,3.0,true,0.0,33
686,276,80,153,2130.0,147.0,43.588707,1.460838,3.0,true,0.0,33
687,276,80,152,2132.5,147.0,43.58868,1.460841,2.9,true,0.0,33
688,276,80,152,2135.0,147.0,43.588654,1.460844,2.8,true,0.0,33
689,275,80,152,2138.0,147.0,43.588627,1.460846,2.8,true,0.0,33
690,275,80,152,2141.0,147.0,43.5886,1.460849,2.8,true,0.0,33
691,275,80,152,2144.5,147.0,43.588573,1.460853,2.9,true,0.0,33
692,275,80,152,2148.0,147.0,43.588547,1.460859,3.1,true,0.0,33
693,274,80,151,2151.0,147.0,43.58852,1.460864,3.2,true,0.0,33
694,274,80,151,2154.0,147.0,43.588493,1.46087,3.2,true,0.0,33
695,273,80,150,2157.0,147.0,43.588463,1.460876,3.2,true,0.0,33
696,273,80,150,2160.0,147.0,43.588436,1.460881,3.1,true,0.0,33
697,273,80,150,2163.5,147.0,43.58841,1.460886,3.1,true,0.0,33
698,273,80,150,2167.0,147.0,43.58838,1.460891,3.2,true,0.0,33
699,272,80,150,2170.0,147.0,43.588352,1.460896,3.2,true,0.0,32
700,272,80,150,2173.0,147.0,43.588326,1.460902,3.2,true,0.0,32
701,271,80,150,2176.0,147.0,43.5883,1.460907,3.2,true,0.0,32
702,271,80,150,2179.0,147.0,43.58827,1.460914,3.1,true,0.0,32
703,271,80,150,2182.0,147.0,43.58824,1.46092,3.0,true,0.0,32
704,271,80,150,2185.0,147.0,43.588215,1.460927,3.0,true,0.0,32
705,271,80,150,2188.5,147.0,43.588184,1.460934,3.1,true,0.0,32
706,271,80,151,2192.0,147.0,43.588158,1.460941,3.2,true,0.0,32
707,271,80,151,2195.0,147.0,43.588127,1.460949,3.2,true,0.0,32
708,271,80,151,2198.0,147.0,43.5881,1.460955,3.2,true,0.0,32
709,271,80,151,2201.0,147.0,43.588074,1.460961,3.2,true,0.0,32
710,271,80,151,2204.0,147.0,43.588047,1.460966,3.1,true,0.0,32
711,271,80,151,2207.0,147.0,43.58802,1.460972,3.0,true,0.0,32
712,271,80,151,2210.0,147.0,43.587997,1.460976,3.0,true,0.0,32
713,271,80,151,2213.0,147.0,43.58797,1.460981,3.0,true,0.0,32
714,271,80,151,2216.0,147.0,43.587944,1.460984,3.0,true,0.0,32
715,271,80,151,2219.0,147.0,43.587917,1.460989,3.0,true,0.0,32
716,271,80,152,2222.0,147.0,43.587887,1.460992,3.0,true,0.0,32
717,271,80,152,2225.5,147.0,43.58786,1.460996,3.1,true,0.0,32
718,271,80,152,2229.0,147.0,43.58783,1.460999,3.2,true,0.0,32
719,271,80,152,2232.0,147.0,43.587803,1.461003,3.2,true,0.0,32
720,271,80,152,2235.0,147.0,43.587772,1.461006,3.2,true,0.0,32
721,271,80,152,2238.0,147.0,43.587746,1.461009,3.2,true,0.0,32
722,271,80,152,2241.0,147.0,43.587715,1.461017,3.1,true,0.0,32
